generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinEmission_gCO2_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
77,0.30371666666666663,0.09687489211463528,0.32785714706759356,0.1064199808695899,0.018027804510900955,0.007304825707559317,1.0,0.0,1.0,0.0,39853051.69514508,1123475109.882138,465.19714285714286,0,0.0,0.0,0.0,586715.1242001046,463990.949829899
78,0.30371666666666663,0.09687489211463528,0.32785714706759356,0.1064199808695899,0.018027804510900955,0.007304825707559317,1.0,0.0,1.0,0.0,39778393.98468031,1123475109.882138,465.19714285714286,0,0.0,0.0,0.0,586017.7605864571,463524.1264437198
79,0.30371666666666663,0.09687489211463528,0.32785714706759356,0.1064199808695899,0.018027804510900955,0.007304825707559317,1.0,0.0,1.0,0.0,39778393.98468031,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,585726.630292337,463320.565425505
80,0.31358333333333327,0.10255113223276581,0.3176803799775399,0.1113942930463138,0.018884130563485178,0.009508702146134095,1.0,0.0,1.0,0.0,39665669.49264303,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,585769.6361022805,463373.40699204325
81,0.31358333333333327,0.10255113223276581,0.3176803799775399,0.1113942930463138,0.018884130563485178,0.009508702146134095,1.0,0.0,1.0,0.0,39665669.49264303,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,585155.6413684282,462952.13490797265
82,0.31358333333333327,0.10255113223276581,0.3176803799775399,0.1113942930463138,0.018884130563485178,0.009508702146134095,1.0,0.0,1.0,0.0,39665669.49264303,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,585726.9267475341,463411.1032812162
83,0.31358333333333327,0.10255113223276581,0.3176803799775399,0.1113942930463138,0.018884130563485178,0.009508702146134095,1.0,0.0,1.0,0.0,39665669.49264303,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,584839.9858632613,462825.8119357322
84,0.31358333333333327,0.10255113223276581,0.3176803799775399,0.1113942930463138,0.018884130563485178,0.009508702146134095,1.0,0.0,1.0,0.0,39665669.49264303,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,584281.8000164505,462401.52306915185
85,0.3185333333333333,0.10437687589797955,0.31282175403877155,0.11183454388929898,0.01845144966651143,0.00699142188523126,1.0,0.0,1.0,0.0,39613927.03975755,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,584543.1778003196,462614.7056093573
86,0.3185333333333333,0.10437687589797955,0.31282175403877155,0.11183454388929898,0.01845144966651143,0.00699142188523126,1.0,0.0,1.0,0.0,39608980.00849548,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,584818.6147820187,462843.7901267263
87,0.3185333333333333,0.10437687589797955,0.31282175403877155,0.11183454388929898,0.01845144966651143,0.00699142188523126,1.0,0.0,1.0,0.0,39608980.00849548,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,584584.9128527547,462709.41929532314
88,0.3185333333333333,0.10437687589797955,0.31282175403877155,0.11183454388929898,0.01845144966651143,0.00699142188523126,1.0,0.0,1.0,0.0,39608980.00849548,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,584575.7411317505,462712.5238363421
89,0.3185333333333333,0.10437687589797955,0.31282175403877155,0.11183454388929898,0.01845144966651143,0.00699142188523126,1.0,0.0,1.0,0.0,39608980.00849548,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,584204.8100634434,462426.7375183314
90,0.32451666666666673,0.10623750776235084,0.30672230911664694,0.11340413180477747,0.01700389578551578,0.007048277393313453,1.0,0.0,1.0,0.0,39408430.78435129,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,583538.5069231071,461975.85180851084
91,0.32451666666666673,0.10623750776235084,0.30672230911664694,0.11340413180477747,0.01700389578551578,0.007048277393313453,1.0,0.0,1.0,0.0,39344214.95131713,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,583743.1214808415,462105.7049802429
92,0.32451666666666673,0.10623750776235084,0.30672230911664694,0.11340413180477747,0.01700389578551578,0.007048277393313453,1.0,0.0,1.0,0.0,39344214.95131713,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,583213.9511618676,461722.01107781014
93,0.32451666666666673,0.10623750776235084,0.30672230911664694,0.11340413180477747,0.01700389578551578,0.007048277393313453,1.0,0.0,1.0,0.0,39336969.84777118,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,583454.983838286,461917.8950586577
94,0.32451666666666673,0.10623750776235084,0.30672230911664694,0.11340413180477747,0.01700389578551578,0.007048277393313453,1.0,0.0,1.0,0.0,39336969.84777118,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,582378.6208821592,461133.30419171974
95,0.3286833333333333,0.1082867707627401,0.3025505997791619,0.11498238728842271,0.016807645924689234,0.007380899387088935,1.0,0.0,1.0,0.0,39283390.047729835,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,582839.0566724451,461423.50366808346
96,0.3286833333333333,0.1082867707627401,0.3025505997791619,0.11498238728842271,0.016807645924689234,0.007380899387088935,1.0,0.0,1.0,0.0,39283390.047729835,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,582426.886653805,461139.5127871378
97,0.3286833333333333,0.1082867707627401,0.3025505997791619,0.11498238728842271,0.016807645924689234,0.007380899387088935,1.0,0.0,1.0,0.0,39283390.047729835,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,582633.8336873522,461270.397913617
98,0.3286833333333333,0.1082867707627401,0.3025505997791619,0.11498238728842271,0.016807645924689234,0.007380899387088935,1.0,0.0,1.0,0.0,39283390.047729835,1123475109.882138,426.33880952380946,0,0.0,0.0,0.0,582719.9658494989,461298.7225255823
