generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
351,0.173658964160972,0.19952175634217387,0.877235045740884,0.49703275330086977,0.29920652677843196,0.3783519137398818,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,555.7710628571427,147434.93178360828
352,0.173658964160972,0.19952175634217387,0.877235045740884,0.49703275330086977,0.29920652677843196,0.3783519137398818,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,547.1872428571427,147213.0028871022
353,0.173658964160972,0.19952175634217387,0.877235045740884,0.49703275330086977,0.29920652677843196,0.3783519137398818,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,531.0957085714284,147355.32778252877
354,0.173658964160972,0.19952175634217387,0.877235045740884,0.49703275330086977,0.29920652677843196,0.3783519137398818,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,525.8152828571427,147522.69778166068
355,0.17700220199983455,0.200475878372945,0.8655797949708798,0.4911626862981001,0.33109752691570193,0.39814674941569994,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,525.3147685714283,147356.167516258
356,0.17700220199983455,0.200475878372945,0.8655797949708798,0.4911626862981001,0.33109752691570193,0.39814674941569994,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,525.2897428571426,147371.83483832132
357,0.17700220199983455,0.200475878372945,0.8655797949708798,0.4911626862981001,0.33109752691570193,0.39814674941569994,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,525.1646142857142,147298.9763765483
358,0.17700220199983455,0.200475878372945,0.8655797949708798,0.4911626862981001,0.33109752691570193,0.39814674941569994,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,525.1145628571427,147389.7127310116
359,0.17700220199983455,0.200475878372945,0.8655797949708798,0.4911626862981001,0.33109752691570193,0.39814674941569994,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,525.0645114285712,147577.6263762576
360,0.17956489010338847,0.19925324337697037,0.8518399353305813,0.4839956182146497,0.32108170623986027,0.36591313773315287,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,524.9894342857141,147598.82382072095
361,0.17956489010338847,0.19925324337697037,0.8518399353305813,0.4839956182146497,0.32108170623986027,0.36591313773315287,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,524.9393828571426,147366.11731610214
362,0.17956489010338847,0.19925324337697037,0.8518399353305813,0.4839956182146497,0.32108170623986027,0.36591313773315287,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,524.739177142857,147476.95338291835
363,0.17956489010338847,0.19925324337697037,0.8518399353305813,0.4839956182146497,0.32108170623986027,0.36591313773315287,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,525.7981219047617,147599.60333292646
364,0.17956489010338847,0.19925324337697037,0.8518399353305813,0.4839956182146497,0.32108170623986027,0.36591313773315287,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,530.4783897142855,147913.38923086444
365,0.180669771075359,0.19924821595296868,0.8455211396426261,0.48142383555157886,0.36260316638406714,0.3972218985726913,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,524.6175243650791,148038.3155574478
366,0.180669771075359,0.19924821595296868,0.8455211396426261,0.48142383555157886,0.36260316638406714,0.3972218985726913,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,524.7611436961449,148314.15622020894
367,0.180669771075359,0.19924821595296868,0.8455211396426261,0.48142383555157886,0.36260316638406714,0.3972218985726913,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,523.3135846485259,148381.1183973538
368,0.180669771075359,0.19924821595296868,0.8455211396426261,0.48142383555157886,0.36260316638406714,0.3972218985726913,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,519.7857077513225,148403.1262256911
369,0.180669771075359,0.19924821595296868,0.8455211396426261,0.48142383555157886,0.36260316638406714,0.3972218985726913,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,514.650658664021,148463.0813410209
370,0.19158916570970014,0.20649809106047606,0.8377584277673119,0.48517884611061785,0.29554488966193415,0.3657050402902457,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,502.40587124074057,148498.78010462908
371,0.19158916570970014,0.20649809106047606,0.8377584277673119,0.48517884611061785,0.29554488966193415,0.3657050402902457,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,496.9898695723103,148384.58840480426
372,0.19158916570970014,0.20649809106047606,0.8377584277673119,0.48517884611061785,0.29554488966193415,0.3657050402902457,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,491.486124115961,148284.49807492818
373,0.19158916570970014,0.20649809106047606,0.8377584277673119,0.48517884611061785,0.29554488966193415,0.3657050402902457,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,490.6633997100969,148110.6340637254
374,0.19158916570970014,0.20649809106047606,0.8377584277673119,0.48517884611061785,0.29554488966193415,0.3657050402902457,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,489.9612990476189,147949.56312696703
375,0.19346018475732127,0.20640698025298237,0.8042340557181671,0.433619067247054,0.3487436625627359,0.3625778264860914,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,493.19700380952366,147617.45419640595
376,0.19346018475732127,0.20640698025298237,0.8042340557181671,0.433619067247054,0.3487436625627359,0.3625778264860914,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,487.7094619047618,147303.01868011194
377,0.19346018475732127,0.20640698025298237,0.8042340557181671,0.433619067247054,0.3487436625627359,0.3625778264860914,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,487.2923666666665,147102.47018277098
378,0.19346018475732127,0.20640698025298237,0.8042340557181671,0.433619067247054,0.3487436625627359,0.3625778264860914,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,487.45086285714274,147295.5514926254
379,0.19346018475732127,0.20640698025298237,0.8042340557181671,0.433619067247054,0.3487436625627359,0.3625778264860914,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,486.92949380952365,147557.37805968145
380,0.19854114902478945,0.20764308296096293,0.800727328194407,0.43600362414446703,0.29338383401792795,0.3660273168847689,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,485.58644714285697,147882.98363411386
381,0.19854114902478945,0.20764308296096293,0.800727328194407,0.43600362414446703,0.29338383401792795,0.3660273168847689,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,483.5468514285713,147893.10217008082
382,0.19854114902478945,0.20764308296096293,0.800727328194407,0.43600362414446703,0.29338383401792795,0.3660273168847689,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,481.73526777777766,147987.20618250096
383,0.19854114902478945,0.20764308296096293,0.800727328194407,0.43600362414446703,0.29338383401792795,0.3660273168847689,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,475.80092941798927,148025.17721402767
384,0.19854114902478945,0.20764308296096293,0.800727328194407,0.43600362414446703,0.29338383401792795,0.3660273168847689,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,474.31618623015856,148028.32991429296
385,0.20081763393651889,0.20870492648780492,0.7971225201385594,0.4374486665817621,0.3191778203935336,0.35739576503656856,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,465.65738563712506,148053.28294159056
386,0.20081763393651889,0.20870492648780492,0.7971225201385594,0.4374486665817621,0.3191778203935336,0.35739576503656856,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,460.9212370252791,148324.05045213786
387,0.20081763393651889,0.20870492648780492,0.7971225201385594,0.4374486665817621,0.3191778203935336,0.35739576503656856,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,456.25877041133873,148673.1609434876
388,0.20081763393651889,0.20870492648780492,0.7971225201385594,0.4374486665817621,0.3191778203935336,0.35739576503656856,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,453.59510184732005,148928.52907033844
389,0.20081763393651889,0.20870492648780492,0.7971225201385594,0.4374486665817621,0.3191778203935336,0.35739576503656856,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,454.3299840476189,148942.16143677998
390,0.20231894982349571,0.2080709365988677,0.792526360436733,0.4365344750388302,0.3398373244917455,0.36824785508335467,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,450.58798571428554,148774.71811864045
391,0.20231894982349571,0.2080709365988677,0.792526360436733,0.4365344750388302,0.3398373244917455,0.36824785508335467,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,450.58798571428554,148758.8677855071
392,0.20231894982349571,0.2080709365988677,0.792526360436733,0.4365344750388302,0.3398373244917455,0.36824785508335467,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,450.58798571428554,148535.50596283813
393,0.20231894982349571,0.2080709365988677,0.792526360436733,0.4365344750388302,0.3398373244917455,0.36824785508335467,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,450.58798571428554,148385.4778599998
394,0.20231894982349571,0.2080709365988677,0.792526360436733,0.4365344750388302,0.3398373244917455,0.36824785508335467,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,450.58798571428554,148258.1552756564
395,0.20287538848304731,0.20801453991967817,0.7908199583437585,0.43629188431557636,0.34637808675776965,0.38054627575528543,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,451.7970847619046,148291.76903582254
396,0.20287538848304731,0.20801453991967817,0.7908199583437585,0.43629188431557636,0.34637808675776965,0.38054627575528543,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,452.0973933333332,148256.196902419
397,0.20287538848304731,0.20801453991967817,0.7908199583437585,0.43629188431557636,0.34637808675776965,0.38054627575528543,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,454.2074180952379,148240.64943275327
398,0.20287538848304731,0.20801453991967817,0.7908199583437585,0.43629188431557636,0.34637808675776965,0.38054627575528543,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,450.58798571428554,148188.67955236227
399,0.20287538848304731,0.20801453991967817,0.7908199583437585,0.43629188431557636,0.34637808675776965,0.38054627575528543,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,450.58798571428554,147991.16253784866
