generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinEmission_gCO2_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
93,0.040216666666666664,0.10105771315881282,1.8623746253216191,1.1165425171783117,0.012636001417994295,0.019644573919396245,1.0,0.0,1.0,0.0,12243961.547689648,1070311257.1656265,420.882619047619,0,0.0,0.0,0.0,0.0,589157.8494997078
94,0.040216666666666664,0.10105771315881282,1.8623746253216191,1.1165425171783117,0.012636001417994295,0.019644573919396245,1.0,0.0,1.0,0.0,12243818.153178586,1070085475.9143032,420.882619047619,0,0.0,0.0,0.0,0.0,589282.058135679
95,0.04115,0.10372938751064392,1.8470908336930123,1.1120656818475654,0.0082171636763936,0.011125038866984259,1.0,0.0,1.0,0.0,12243818.153178586,1070085475.9143032,420.882619047619,0,0.0,0.0,0.0,0.0,589351.3907642453
96,0.04115,0.10372938751064392,1.8470908336930123,1.1120656818475654,0.0082171636763936,0.011125038866984259,1.0,0.0,1.0,0.0,12243818.153178586,1070085475.9143032,420.882619047619,0,0.0,0.0,0.0,0.0,589356.0906602227
97,0.04115,0.10372938751064392,1.8470908336930123,1.1120656818475654,0.0082171636763936,0.011125038866984259,1.0,0.0,1.0,0.0,12240651.191918666,1069143870.3336719,420.882619047619,0,0.0,0.0,0.0,0.0,589597.9118916824
98,0.04115,0.10372938751064392,1.8470908336930123,1.1120656818475654,0.0082171636763936,0.011125038866984259,1.0,0.0,1.0,0.0,12240651.191918666,1069143870.3336719,420.882619047619,0,0.0,0.0,0.0,0.0,589823.6575116589
99,0.04115,0.10372938751064392,1.8470908336930123,1.1120656818475654,0.0082171636763936,0.011125038866984259,1.0,0.0,1.0,0.0,12240651.191918666,1069143870.3336719,420.882619047619,0,0.0,0.0,0.0,0.0,589903.2037058831
100,0.04256666666666666,0.10730515157976134,1.8398754153700543,1.1127102929245207,0.009312164416265704,0.018986755132360363,1.0,0.0,1.0,0.0,12240651.191918666,1069143870.3336719,420.882619047619,0,0.0,0.0,0.0,0.0,589893.2107587806
101,0.04256666666666666,0.10730515157976134,1.8398754153700543,1.1127102929245207,0.009312164416265704,0.018986755132360363,1.0,0.0,1.0,0.0,12240349.248842493,1069143870.3336719,420.882619047619,0,0.0,0.0,0.0,0.0,589721.4148227455
102,0.04256666666666666,0.10730515157976134,1.8398754153700543,1.1127102929245207,0.009312164416265704,0.018986755132360363,1.0,0.0,1.0,0.0,12240341.5979685,1069143870.3336719,420.882619047619,0,0.0,0.0,0.0,0.0,589812.6294155263
103,0.04256666666666666,0.10730515157976134,1.8398754153700543,1.1127102929245207,0.009312164416265704,0.018986755132360363,1.0,0.0,1.0,0.0,12240073.087094508,1069143870.3336719,420.882619047619,0,0.0,0.0,0.0,0.0,589731.6043754306
